module	iteration	random_delta
stromal_ligand_panel	104	0.0102599861079096
stromal_ligand_panel	105	0.0967113815656877
stromal_ligand_panel	106	-0.0444925847698176
stromal_ligand_panel	107	0.0143365604709469
stromal_ligand_panel	108	0.0282227082130612
stromal_ligand_panel	109	0.0271193287310748
stromal_ligand_panel	110	0.0290936950100751
stromal_ligand_panel	111	-0.0255291247092067
stromal_ligand_panel	112	0.0591420219083832
stromal_ligand_panel	113	0.0706292741454147
stromal_ligand_panel	114	0.0569939244243844
stromal_ligand_panel	115	-0.0474770791008711
stromal_ligand_panel	116	0.0586680423308914
stromal_ligand_panel	117	0.0283584695659429
stromal_ligand_panel	118	-0.0331853397032293
stromal_ligand_panel	119	0.0205282260482882
stromal_ligand_panel	120	0.0497770104251106
stromal_ligand_panel	121	-0.00622319814734697
stromal_ligand_panel	122	0.061264240171746
stromal_ligand_panel	123	0.0422427621334312
stromal_ligand_panel	124	0.0306255324904241
stromal_ligand_panel	125	0.00489939002666441
stromal_ligand_panel	126	0.0150934541736163
stromal_ligand_panel	127	0.0462666984965924
stromal_ligand_panel	128	0.0454502434600938
stromal_ligand_panel	129	0.0160034394794644
stromal_ligand_panel	130	0.0389253348177375
stromal_ligand_panel	131	0.00138614716778969
stromal_ligand_panel	132	-0.0132428837872735
stromal_ligand_panel	133	0.0650183015441753
stromal_ligand_panel	134	0.0555055572156214
stromal_ligand_panel	135	0.0721015009109728
stromal_ligand_panel	136	0.0837500777164919
stromal_ligand_panel	137	0.0620398124486137
stromal_ligand_panel	138	0.034354753639245
stromal_ligand_panel	139	-0.0241884811368148
stromal_ligand_panel	140	0.000218516076749716
stromal_ligand_panel	141	0.0182268917545174
stromal_ligand_panel	142	0.00214385146348536
stromal_ligand_panel	143	0.0235045573473749
stromal_ligand_panel	144	0.0168319107852871
stromal_ligand_panel	145	0.0320747348989956
stromal_ligand_panel	146	0.0399019028295046
stromal_ligand_panel	147	-0.0154466394803462
stromal_ligand_panel	148	0.0625945595876579
stromal_ligand_panel	149	0.0393530257703709
stromal_ligand_panel	150	-0.0546179837516343
stromal_ligand_panel	151	0.0131521634976052
stromal_ligand_panel	152	0.0276467829881822
stromal_ligand_panel	153	0.0632518358305804
stromal_ligand_panel	154	-0.0322951757337672
stromal_ligand_panel	155	-0.0405801661352628
stromal_ligand_panel	156	0.00778755571641939
stromal_ligand_panel	157	-0.0366571556422917
stromal_ligand_panel	158	0.0250096067669941
stromal_ligand_panel	159	0.0128655789678261
stromal_ligand_panel	160	0.0936656678470083
stromal_ligand_panel	161	-0.00326319662353867
stromal_ligand_panel	162	0.0807702902411272
stromal_ligand_panel	163	0.0593024947379112
stromal_ligand_panel	164	-0.00182929169555895
stromal_ligand_panel	165	0.0540981969085874
stromal_ligand_panel	166	0.0438305466568187
stromal_ligand_panel	167	0.0268095811621456
stromal_ligand_panel	168	0.0568885997990703
stromal_ligand_panel	169	0.0412686081219973
stromal_ligand_panel	170	-0.00426346680434625
stromal_ligand_panel	171	0.0215917965781658
stromal_ligand_panel	172	0.0198048791736804
stromal_ligand_panel	173	-0.00235209949311363
stromal_ligand_panel	174	0.00320799742557272
stromal_ligand_panel	175	-0.0387738937631551
stromal_ligand_panel	176	0.0366125596349122
stromal_ligand_panel	177	0.0467260157824742
stromal_ligand_panel	178	-0.0382096243035884
stromal_ligand_panel	179	0.0379260706082862
stromal_ligand_panel	180	0.0669717357280703
stromal_ligand_panel	181	0.01326504378232
stromal_ligand_panel	182	0.00159110557146129
stromal_ligand_panel	183	-0.00653615149240425
stromal_ligand_panel	184	-0.0195677583449801
stromal_ligand_panel	185	-0.0934481404701515
stromal_ligand_panel	186	-0.00578989021790449
stromal_ligand_panel	187	0.077773243191341
stromal_ligand_panel	188	-0.023422497419194
stromal_ligand_panel	189	-0.033707643806524
stromal_ligand_panel	190	-0.0434841589405421
stromal_ligand_panel	191	0.0297552126340506
stromal_ligand_panel	192	0.0509450389276225
stromal_ligand_panel	193	-0.0581396906146118
stromal_ligand_panel	194	0.0281174046777026
stromal_ligand_panel	195	0.000106300806055513
stromal_ligand_panel	196	0.0674991180206417
stromal_ligand_panel	197	0.0252559223341748
stromal_ligand_panel	198	0.0111818173913657
stromal_ligand_panel	199	0.0394798508905629
stromal_ligand_panel	200	-0.0557880366824902
stromal_ligand_panel	201	0.0172117176226396
stromal_ligand_panel	202	0.0752717517955781
stromal_ligand_panel	203	0.0299509598663008
stromal_ligand_panel	204	0.0467917214035494
stromal_ligand_panel	205	0.0269250830279913
stromal_ligand_panel	206	0.0537467892270516
stromal_ligand_panel	207	0.0421413604746057
stromal_ligand_panel	208	0.0227450462763086
stromal_ligand_panel	209	0.0345221657132735
stromal_ligand_panel	210	0.0350388921274723
stromal_ligand_panel	211	0.0512708886470626
stromal_ligand_panel	212	0.082834341848315
stromal_ligand_panel	213	0.0607763658830744
stromal_ligand_panel	214	-0.01913377595184
stromal_ligand_panel	215	-0.0601480476408566
stromal_ligand_panel	216	0.0415085859948274
stromal_ligand_panel	217	0.0154006970475975
stromal_ligand_panel	218	0.0663060147420212
stromal_ligand_panel	219	-0.0455362507069831
stromal_ligand_panel	220	0.0521611759759619
stromal_ligand_panel	221	-0.0325442478066414
stromal_ligand_panel	222	-0.0207083455249381
stromal_ligand_panel	223	0.00631810345396276
stromal_ligand_panel	224	0.0652868826746412
stromal_ligand_panel	225	0.0543819643636674
stromal_ligand_panel	226	0.0196577183395858
stromal_ligand_panel	227	0.0193327763327834
stromal_ligand_panel	228	0.0333136831496692
stromal_ligand_panel	229	-0.0268019209004019
stromal_ligand_panel	230	0.03074010744555
stromal_ligand_panel	231	0.0533047651347988
stromal_ligand_panel	232	0.0327694083966122
stromal_ligand_panel	233	0.0450779246604002
stromal_ligand_panel	234	0.0158373370857768
stromal_ligand_panel	235	0.0844726609425937
stromal_ligand_panel	236	-0.035948493596446
stromal_ligand_panel	237	0.057958831453603
stromal_ligand_panel	238	0.0404891821044739
stromal_ligand_panel	239	0.0364484767951679
stromal_ligand_panel	240	-0.0138544170283936
stromal_ligand_panel	241	0.0169803694175313
stromal_ligand_panel	242	0.00142237835153811
stromal_ligand_panel	243	-0.00674772922002867
stromal_ligand_panel	244	0.000946512968196862
stromal_ligand_panel	245	0.0324471775940867
stromal_ligand_panel	246	0.0408952318301253
stromal_ligand_panel	247	-0.0297560340260999
stromal_ligand_panel	248	0.0654911137424122
stromal_ligand_panel	249	0.0362757529708018
stromal_ligand_panel	250	-0.0223038324231335
stromal_ligand_panel	251	0.00373087600980817
stromal_ligand_panel	252	0.0690341479940477
stromal_ligand_panel	253	0.0303759625130599
stromal_ligand_panel	254	-0.00101935203672179
stromal_ligand_panel	255	0.00445318622637111
stromal_ligand_panel	256	0.0246710901695952
stromal_ligand_panel	257	0.0150992092352903
stromal_ligand_panel	258	0.0616738007365314
stromal_ligand_panel	259	0.0509103153812926
stromal_ligand_panel	260	0.00569424161942454
stromal_ligand_panel	261	0.00971640542420425
stromal_ligand_panel	262	0.0190765703942128
stromal_ligand_panel	263	-0.00914317190290837
stromal_ligand_panel	264	-0.0297576838201953
stromal_ligand_panel	265	0.010751888682377
stromal_ligand_panel	266	0.0210006979517624
stromal_ligand_panel	267	0.0805263633429207
stromal_ligand_panel	268	0.0114211587162692
stromal_ligand_panel	269	0.038676937694801
stromal_ligand_panel	270	0.0225775133019812
stromal_ligand_panel	271	0.033009452990631
stromal_ligand_panel	272	0.0322841201979361
stromal_ligand_panel	273	0.0234821960148104
stromal_ligand_panel	274	-0.0274660197534182
stromal_ligand_panel	275	-0.00461851868915816
stromal_ligand_panel	276	-0.0134516325780719
stromal_ligand_panel	277	-0.0148756083283955
stromal_ligand_panel	278	0.00998389066472648
stromal_ligand_panel	279	0.0499693280523078
stromal_ligand_panel	280	0.058526945125366
stromal_ligand_panel	281	0.0392550246209577
stromal_ligand_panel	282	0.0372151565146579
stromal_ligand_panel	283	0.0655408116925609
stromal_ligand_panel	284	0.0276333050450127
stromal_ligand_panel	285	0.0440800461538351
stromal_ligand_panel	286	0.0377810327580245
stromal_ligand_panel	287	0.0194424507196949
stromal_ligand_panel	288	0.0259249288331388
stromal_ligand_panel	289	0.0564894342214231
stromal_ligand_panel	290	0.0965197076676114
stromal_ligand_panel	291	0.0280527033799084
stromal_ligand_panel	292	-0.00503689934790904
stromal_ligand_panel	293	0.00352972437955677
stromal_ligand_panel	294	0.0439166928109664
stromal_ligand_panel	295	0.0190557971917749
stromal_ligand_panel	296	0.0395642403258146
stromal_ligand_panel	297	-0.00431377048244871
stromal_ligand_panel	298	-0.00514177355792763
stromal_ligand_panel	299	0.015877727555045
stromal_ligand_panel	300	-0.00181325281296162
stromal_ligand_panel	301	0.0686313873594487
stromal_ligand_panel	302	0.00620438076489227
stromal_ligand_panel	303	-0.0243329813216115
stromal_ligand_panel	304	0.00346513259732292
stromal_ligand_panel	305	0.0527945253929847
stromal_ligand_panel	306	0.0380392254229142
stromal_ligand_panel	307	-0.039403579976459
stromal_ligand_panel	308	0.0604334703043474
stromal_ligand_panel	309	-0.00356945536656267
stromal_ligand_panel	310	0.0780541079438117
stromal_ligand_panel	311	-0.0387744828971749
stromal_ligand_panel	312	0.0401661970011907
stromal_ligand_panel	313	0.0646100499432228
stromal_ligand_panel	314	0.0213961940663046
stromal_ligand_panel	315	-0.00384927207803339
stromal_ligand_panel	316	0.0411939127072825
stromal_ligand_panel	317	0.0395540742214448
stromal_ligand_panel	318	0.0134406521947427
stromal_ligand_panel	319	0.0596121935302087
stromal_ligand_panel	320	0.0200748862815075
stromal_ligand_panel	321	0.00434093384265648
stromal_ligand_panel	322	0.0736592435699617
stromal_ligand_panel	323	0.0476362714606522
stromal_ligand_panel	324	0.0348923323703122
stromal_ligand_panel	325	0.0237274529663331
stromal_ligand_panel	326	0.0233808182630693
stromal_ligand_panel	327	0.0216607796185025
stromal_ligand_panel	328	-0.00750995011787888
stromal_ligand_panel	329	0.00810983033421394
stromal_ligand_panel	330	0.0101245758621903
stromal_ligand_panel	331	0.023663499224319
stromal_ligand_panel	332	-0.00905997090398431
stromal_ligand_panel	333	0.0497215562680739
stromal_ligand_panel	334	0.0391956926323828
stromal_ligand_panel	335	0.0789116065245102
stromal_ligand_panel	336	0.00912991094320365
stromal_ligand_panel	337	0.0267137013809717
stromal_ligand_panel	338	-0.00496015119492721
stromal_ligand_panel	339	0.0232001603345667
stromal_ligand_panel	340	0.0320739095736613
stromal_ligand_panel	341	0.0311328825783658
stromal_ligand_panel	342	0.0427876453818387
stromal_ligand_panel	343	0.0597988817129771
stromal_ligand_panel	344	0.00178643773323839
stromal_ligand_panel	345	0.0131135413186001
stromal_ligand_panel	346	-0.0293312274606589
stromal_ligand_panel	347	0.061102385748108
stromal_ligand_panel	348	-0.0118587987523768
stromal_ligand_panel	349	0.0258475746670391
stromal_ligand_panel	350	-0.00761718590112449
stromal_ligand_panel	351	0.0259698989052957
stromal_ligand_panel	352	-0.0106142709992599
stromal_ligand_panel	353	-0.0152533924415711
stromal_ligand_panel	354	-0.0113503847475111
stromal_ligand_panel	355	0.028196049802639
stromal_ligand_panel	356	0.00231708388963269
stromal_ligand_panel	357	0.0513327931454876
stromal_ligand_panel	358	0.0339127044098701
stromal_ligand_panel	359	-0.00457610022926681
stromal_ligand_panel	360	0.0569248956339241
stromal_ligand_panel	361	0.0205764471348472
stromal_ligand_panel	362	0.0172758355917322
stromal_ligand_panel	363	0.0533257476060035
stromal_ligand_panel	364	-0.00615419666232891
stromal_ligand_panel	365	0.0323381481190574
stromal_ligand_panel	366	0.00381720367822683
stromal_ligand_panel	367	0.0673767855386611
stromal_ligand_panel	368	-0.05485755840766
stromal_ligand_panel	369	0.0476674703195625
stromal_ligand_panel	370	0.088583873109246
stromal_ligand_panel	371	-0.0102373393332005
stromal_ligand_panel	372	0.0156822790212145
stromal_ligand_panel	373	0.0753535663432792
stromal_ligand_panel	374	0.0492185392343747
stromal_ligand_panel	375	0.00842593697312617
stromal_ligand_panel	376	0.0192188244069613
stromal_ligand_panel	377	0.0383211445133432
stromal_ligand_panel	378	0.0228441752852065
stromal_ligand_panel	379	0.0492948774883117
stromal_ligand_panel	380	0.024242580718526
stromal_ligand_panel	381	0.0775711726310096
stromal_ligand_panel	382	0.103014759099395
stromal_ligand_panel	383	0.0305032913819323
stromal_ligand_panel	384	-0.0236584504513775
stromal_ligand_panel	385	-0.0268225568835701
stromal_ligand_panel	386	-0.0179122724020932
stromal_ligand_panel	387	0.0352718396226362
stromal_ligand_panel	388	0.0317538620115628
stromal_ligand_panel	389	0.0943541662138112
stromal_ligand_panel	390	0.0313579294407799
stromal_ligand_panel	391	0.0311021061641194
stromal_ligand_panel	392	0.0219119746896254
stromal_ligand_panel	393	0.0731393584177445
stromal_ligand_panel	394	-0.0676887229023992
stromal_ligand_panel	395	0.0342197731610678
stromal_ligand_panel	396	-0.0232178556354004
stromal_ligand_panel	397	0.0600624997324686
stromal_ligand_panel	398	0.0141029243241372
stromal_ligand_panel	399	0.04465569939899
stromal_ligand_panel	400	0.0763172815457035
stromal_ligand_panel	401	0.015709908596592
stromal_ligand_panel	402	-0.0278290626629683
stromal_ligand_panel	403	0.0194503168297577
stromal_ligand_panel	404	0.00791830335872139
stromal_ligand_panel	405	0.0348965661315486
stromal_ligand_panel	406	0.0547282197556461
stromal_ligand_panel	407	0.0564323268146586
stromal_ligand_panel	408	0.0313314843636984
stromal_ligand_panel	409	0.050836280992576
stromal_ligand_panel	410	-0.03851638187953
stromal_ligand_panel	411	0.0531861327788841
stromal_ligand_panel	412	0.00388468989934042
stromal_ligand_panel	413	0.0382812970765265
stromal_ligand_panel	414	0.042761305250921
stromal_ligand_panel	415	0.0544283666845082
stromal_ligand_panel	416	-0.00908969945579061
stromal_ligand_panel	417	0.0177242808354879
stromal_ligand_panel	418	-0.0372812663392176
stromal_ligand_panel	419	-0.00861066931225291
stromal_ligand_panel	420	0.0555700087628161
stromal_ligand_panel	421	0.0090764369353707
stromal_ligand_panel	422	0.091820862761825
stromal_ligand_panel	423	0.0196295315902147
stromal_ligand_panel	424	0.0124163243183159
stromal_ligand_panel	425	0.0283562671094351
stromal_ligand_panel	426	-0.00570972121132109
stromal_ligand_panel	427	0.0227318367044294
stromal_ligand_panel	428	-0.0558462613168128
stromal_ligand_panel	429	0.0410417033913838
stromal_ligand_panel	430	-0.0721805939504566
stromal_ligand_panel	431	0.0182014403574688
stromal_ligand_panel	432	-0.0512202524128329
stromal_ligand_panel	433	0.0424654606057736
stromal_ligand_panel	434	-0.00542741868959394
stromal_ligand_panel	435	-0.000283390659180595
stromal_ligand_panel	436	0.0747653734583816
stromal_ligand_panel	437	0.0657095092641484
stromal_ligand_panel	438	0.004539092792234
stromal_ligand_panel	439	0.0179256599974648
stromal_ligand_panel	440	0.0115746213705349
stromal_ligand_panel	441	0.0232591987870763
stromal_ligand_panel	442	0.0117763679352791
stromal_ligand_panel	443	-0.0486143485206037
stromal_ligand_panel	444	0.0261833646136074
stromal_ligand_panel	445	-0.00951585518990259
stromal_ligand_panel	446	0.00404291028421401
stromal_ligand_panel	447	0.0449021356436872
stromal_ligand_panel	448	-0.00478814686820189
stromal_ligand_panel	449	0.00345485068220068
stromal_ligand_panel	450	-0.030342184182162
stromal_ligand_panel	451	0.0348543325271586
stromal_ligand_panel	452	0.005446870577017
stromal_ligand_panel	453	0.0394144364541249
stromal_ligand_panel	454	0.100870802246372
stromal_ligand_panel	455	0.0577569972412948
stromal_ligand_panel	456	0.024193729582678
stromal_ligand_panel	457	-0.0365724041254951
stromal_ligand_panel	458	0.0250833476149774
stromal_ligand_panel	459	0.00902956279931469
stromal_ligand_panel	460	-0.00353780123186567
stromal_ligand_panel	461	-0.0384439989272431
stromal_ligand_panel	462	0.0219074905038884
stromal_ligand_panel	463	-0.0154664338218393
stromal_ligand_panel	464	0.0324637659963769
stromal_ligand_panel	465	0.00242745536206012
stromal_ligand_panel	466	0.046315653749461
stromal_ligand_panel	467	0.0635573246659892
stromal_ligand_panel	468	0.0170389308630951
stromal_ligand_panel	469	0.0510250369715769
stromal_ligand_panel	470	0.00214021766152708
stromal_ligand_panel	471	0.0169506722666426
stromal_ligand_panel	472	0.00973441712831893
stromal_ligand_panel	473	0.0363282606851945
stromal_ligand_panel	474	0.0333899887680998
stromal_ligand_panel	475	-0.0132994711819729
stromal_ligand_panel	476	-0.0311544330237875
stromal_ligand_panel	477	0.0577031344148055
stromal_ligand_panel	478	0.00235169993301644
stromal_ligand_panel	479	0.10617534660341
stromal_ligand_panel	480	0.0499337526875369
stromal_ligand_panel	481	0.0149758778549701
stromal_ligand_panel	482	-0.00968721046620259
stromal_ligand_panel	483	0.0319043216261829
stromal_ligand_panel	484	-0.0317719418225538
stromal_ligand_panel	485	0.0519851782461523
stromal_ligand_panel	486	-0.0140366742188856
stromal_ligand_panel	487	0.0498876500815087
stromal_ligand_panel	488	0.021811070847329
stromal_ligand_panel	489	-0.0563610602338757
stromal_ligand_panel	490	0.0257072522588873
stromal_ligand_panel	491	0.0237799923102496
stromal_ligand_panel	492	-0.0588243552026024
stromal_ligand_panel	493	0.0514512395997408
stromal_ligand_panel	494	-0.0222926867873533
stromal_ligand_panel	495	0.0285006201890852
stromal_ligand_panel	496	0.0441775533813165
stromal_ligand_panel	497	0.0600179524967713
stromal_ligand_panel	498	-0.0317425450335713
stromal_ligand_panel	499	0.0177077386296834
stromal_ligand_panel	500	0.0233799688040639
stromal_ligand_panel	501	0.00225121759294403
stromal_ligand_panel	502	0.00665717794176625
stromal_ligand_panel	503	-0.00588073989045309
stromal_ligand_panel	504	0.0422857726449456
stromal_ligand_panel	505	-0.0247238577784761
stromal_ligand_panel	506	0.0298933909179893
stromal_ligand_panel	507	0.0189058943569468
stromal_ligand_panel	508	0.0135496543104936
stromal_ligand_panel	509	0.0535776602078259
stromal_ligand_panel	510	0.0398902643229098
stromal_ligand_panel	511	0.03629137304159
stromal_ligand_panel	512	0.0359633536387577
stromal_ligand_panel	513	0.0155395687707049
stromal_ligand_panel	514	-0.0218095727027216
stromal_ligand_panel	515	-0.0467532470597638
stromal_ligand_panel	516	0.0192662110517594
stromal_ligand_panel	517	0.00674762369600089
stromal_ligand_panel	518	0.00296509171700123
stromal_ligand_panel	519	-0.0978400371467859
stromal_ligand_panel	520	0.0588520884726528
stromal_ligand_panel	521	0.0575744208448355
stromal_ligand_panel	522	-0.00324770225396004
stromal_ligand_panel	523	-0.0338003005656961
stromal_ligand_panel	524	0.061688700405343
stromal_ligand_panel	525	-0.0318937251916792
stromal_ligand_panel	526	0.0649981780522117
stromal_ligand_panel	527	0.089554950439896
stromal_ligand_panel	528	0.0474988348233458
stromal_ligand_panel	529	0.00689395005923011
stromal_ligand_panel	530	0.00424900728385789
stromal_ligand_panel	531	0.0333982186945793
stromal_ligand_panel	532	0.0151640019053282
stromal_ligand_panel	533	-0.0011926262090382
stromal_ligand_panel	534	0.0159618005635427
stromal_ligand_panel	535	0.00703386339328987
stromal_ligand_panel	536	-0.122347786176162
stromal_ligand_panel	537	-0.01398759622227
stromal_ligand_panel	538	-0.0135538466321394
stromal_ligand_panel	539	0.0524930489566288
stromal_ligand_panel	540	0.0627281100477281
stromal_ligand_panel	541	0.0393950938133333
stromal_ligand_panel	542	0.0549535663215802
stromal_ligand_panel	543	0.0565384440623261
stromal_ligand_panel	544	0.0040661484512006
stromal_ligand_panel	545	-0.00233661569344764
stromal_ligand_panel	546	0.0221674035260312
stromal_ligand_panel	547	-0.0402147432083659
stromal_ligand_panel	548	0.00432196197160364
stromal_ligand_panel	549	0.015642931747744
stromal_ligand_panel	550	-0.0196997843332899
stromal_ligand_panel	551	0.000386190390928876
stromal_ligand_panel	552	0.0305766059752025
stromal_ligand_panel	553	0.0778161035238929
stromal_ligand_panel	554	-0.00874677409610513
stromal_ligand_panel	555	0.0276753343552162
stromal_ligand_panel	556	0.00600654793473051
stromal_ligand_panel	557	0.084366843629849
stromal_ligand_panel	558	-0.0232986660577645
stromal_ligand_panel	559	0.0368486476928373
stromal_ligand_panel	560	0.0264360228485184
stromal_ligand_panel	561	0.0175486452088357
stromal_ligand_panel	562	-0.0350661667353945
stromal_ligand_panel	563	-0.0193020227059859
stromal_ligand_panel	564	-0.0129964423992234
stromal_ligand_panel	565	0.00417007486883947
stromal_ligand_panel	566	0.0215187209398488
stromal_ligand_panel	567	0.0216129379002728
stromal_ligand_panel	568	0.0202258483426737
stromal_ligand_panel	569	0.0464270143429632
stromal_ligand_panel	570	0.0154986411406152
stromal_ligand_panel	571	-0.00881978725033896
stromal_ligand_panel	572	0.0264955850412352
stromal_ligand_panel	573	-0.00583087161588007
stromal_ligand_panel	574	0.0822219532246143
stromal_ligand_panel	575	-0.0346509146360084
stromal_ligand_panel	576	0.00595384752447898
stromal_ligand_panel	577	-0.0084638176489447
stromal_ligand_panel	578	0.0873420349942034
stromal_ligand_panel	579	0.0346254608812304
stromal_ligand_panel	580	0.0652032479076675
stromal_ligand_panel	581	0.0362876161589486
stromal_ligand_panel	582	-0.00589633733286709
stromal_ligand_panel	583	0.0421989358615052
stromal_ligand_panel	584	0.045552369508999
stromal_ligand_panel	585	0.10493401367321
stromal_ligand_panel	586	-0.0339582994544052
stromal_ligand_panel	587	0.0130688045974827
stromal_ligand_panel	588	0.0408468052353296
stromal_ligand_panel	589	-0.000576485237806362
stromal_ligand_panel	590	-0.0226763592258434
stromal_ligand_panel	591	-0.0393933068070185
stromal_ligand_panel	592	0.0370827607638115
stromal_ligand_panel	593	-0.0584711499028641
stromal_ligand_panel	594	0.00309157377174438
stromal_ligand_panel	595	0.0529143760536214
stromal_ligand_panel	596	0.0234095153219448
stromal_ligand_panel	597	0.00688050916995714
stromal_ligand_panel	598	-0.0243219713748546
stromal_ligand_panel	599	0.0168776231868535
stromal_ligand_panel	600	-0.00507984599956561
stromal_ligand_panel	601	-0.024754900405373
stromal_ligand_panel	602	0.0239916598181311
stromal_ligand_panel	603	0.0193459627969267
stromal_ligand_panel	604	0.0536237133047565
stromal_ligand_panel	605	0.00756341922625675
stromal_ligand_panel	606	0.0208020836551626
stromal_ligand_panel	607	0.0519935252278094
stromal_ligand_panel	608	0.00904890606040162
stromal_ligand_panel	609	0.0229905687671024
stromal_ligand_panel	610	0.0250954516344721
stromal_ligand_panel	611	-0.0134332279450756
stromal_ligand_panel	612	-0.0363163496144746
stromal_ligand_panel	613	0.0670519766019381
stromal_ligand_panel	614	0.0268619598013658
stromal_ligand_panel	615	0.076970916876807
stromal_ligand_panel	616	0.0729765620709784
stromal_ligand_panel	617	0.0514123636468397
stromal_ligand_panel	618	0.0255254370198433
stromal_ligand_panel	619	0.0575642494949989
stromal_ligand_panel	620	0.0089980982991768
stromal_ligand_panel	621	0.0465764892723285
stromal_ligand_panel	622	0.0235558752400605
stromal_ligand_panel	623	0.0589250555656667
stromal_ligand_panel	624	0.0271625377255732
stromal_ligand_panel	625	0.0202805405900231
stromal_ligand_panel	626	0.0381184216223709
stromal_ligand_panel	627	0.0262357203122172
stromal_ligand_panel	628	-0.0192098797803543
stromal_ligand_panel	629	-0.0525070083144775
stromal_ligand_panel	630	-0.121746707270869
